date,site,depth,quadrat,species,quad_size,biomass,weight,Total Length,Blade Length,Diameter,F_group,Notes,lat,long,region,exposure,coastal
7/30/17,Otter Island,10,4,S. latisima,1,,,3,,,F5,,44.0062,-68.7985,PEN,5,5
7/30/17,Otter Island,10,4,S. latisima,1,,,10,,,F5,,44.0062,-68.7985,PEN,5,5
7/30/17,Otter Island,10,4,S. latisima,1,,,6,,,F5,,44.0062,-68.7985,PEN,5,5
7/31/17,Eastern Ear - IAH,5,1,Agarum,1,10,10,17,,,F5,,44.0166,-68.6075,PEN,4,4
7/31/17,Eastern Ear - IAH,5,1,Chaetomorpha,0.25,0.1,0.4,,,,F2,,44.0166,-68.6075,PEN,4,4
7/31/17,Eastern Ear - IAH,5,1,Chondrus,0.25,130,520,,,,F4,,44.0166,-68.6075,PEN,4,4
7/31/17,Eastern Ear - IAH,5,1,Cystoclonium,0.25,0.1,0.4,,,,F4,,44.0166,-68.6075,PEN,4,4
7/31/17,Eastern Ear - IAH,5,1,Desmaresita,1,1,1,,,,F5,,44.0166,-68.6075,PEN,4,4
7/31/17,Eastern Ear - IAH,5,1,L. digitata,1,943,943,78,,,F5,,44.0166,-68.6075,PEN,4,4
7/31/17,Eastern Ear - IAH,5,1,L. digitata,1,,,70,,,F5,,44.0166,-68.6075,PEN,4,4
7/31/17,Eastern Ear - IAH,5,1,L. digitata,1,,,68,,,F5,,44.0166,-68.6075,PEN,4,4
7/31/17,Eastern Ear - IAH,5,1,Porphyra,0.25,3,12,,,,F2,,44.0166,-68.6075,PEN,4,4
7/31/17,Eastern Ear - IAH,5,1,S. latisima,1,1330,1330,93,,,F5,lots of kelp,44.0166,-68.6075,PEN,4,4
7/31/17,Eastern Ear - IAH,5,1,S. latisima,1,,,75,,,F5,,44.0166,-68.6075,PEN,4,4
7/31/17,Eastern Ear - IAH,5,1,S. latisima,1,,,43,,,F5,,44.0166,-68.6075,PEN,4,4
7/31/17,Eastern Ear - IAH,5,1,S. latisima,1,,,14,,,F5,,44.0166,-68.6075,PEN,4,4
7/31/17,Eastern Ear - IAH,5,1,S. latisima,1,,,47,,,F5,,44.0166,-68.6075,PEN,4,4
7/31/17,Eastern Ear - IAH,5,1,S. latisima,1,,,85,,,F5,,44.0166,-68.6075,PEN,4,4
7/31/17,Eastern Ear - IAH,5,1,S. latisima,1,,,47,,,F5,,44.0166,-68.6075,PEN,4,4
7/31/17,Eastern Ear - IAH,5,1,S. latisima,1,,,48,,,F5,,44.0166,-68.6075,PEN,4,4
7/31/17,Eastern Ear - IAH,5,1,S. latisima,1,,,44,,,F5,,44.0166,-68.6075,PEN,4,4
7/31/17,Eastern Ear - IAH,5,1,S. latisima,1,,,28,,,F5,,44.0166,-68.6075,PEN,4,4
7/31/17,Eastern Ear - IAH,5,1,S. latisima,1,,,30,,,F5,,44.0166,-68.6075,PEN,4,4
7/31/17,Eastern Ear - IAH,5,1,S. latisima,1,,,41,,,F5,,44.0166,-68.6075,PEN,4,4
7/31/17,Eastern Ear - IAH,5,1,S. latisima,1,,,51,,,F5,,44.0166,-68.6075,PEN,4,4
7/31/17,Eastern Ear - IAH,5,1,S. latisima,1,,,34,,,F5,,44.0166,-68.6075,PEN,4,4
7/31/17,Eastern Ear - IAH,5,1,S. latisima,1,,,24,,,F5,,44.0166,-68.6075,PEN,4,4
7/31/17,Eastern Ear - IAH,5,1,S. latisima,1,,,63,,,F5,,44.0166,-68.6075,PEN,4,4
7/31/17,Eastern Ear - IAH,5,1,S. latisima,1,,,44,,,F5,,44.0166,-68.6075,PEN,4,4
7/31/17,Eastern Ear - IAH,5,1,S. latisima,1,,,3638,,,F5,,44.0166,-68.6075,PEN,4,4
7/31/17,Eastern Ear - IAH,5,1,S. latisima,1,,,38,,,F5,,44.0166,-68.6075,PEN,4,4
7/31/17,Eastern Ear - IAH,5,1,S. latisima,1,,,24,,,F5,,44.0166,-68.6075,PEN,4,4
7/31/17,Eastern Ear - IAH,5,1,S. latisima,1,,,24,,,F5,,44.0166,-68.6075,PEN,4,4
7/31/17,Eastern Ear - IAH,5,1,S. latisima,1,,,34,,,F5,,44.0166,-68.6075,PEN,4,4
7/31/17,Eastern Ear - IAH,5,1,S. latisima,1,,,27,,,F5,,44.0166,-68.6075,PEN,4,4
7/31/17,Eastern Ear - IAH,5,1,S. latisima,1,,,35,,,F5,,44.0166,-68.6075,PEN,4,4
7/31/17,Eastern Ear - IAH,5,1,S. latisima,1,,,16,,,F5,,44.0166,-68.6075,PEN,4,4
7/31/17,Eastern Ear - IAH,5,1,S. latisima,1,,,14,,,F5,,44.0166,-68.6075,PEN,4,4
7/31/17,Eastern Ear - IAH,5,1,S. latisima,1,,,13,,,F5,,44.0166,-68.6075,PEN,4,4
7/31/17,Eastern Ear - IAH,5,1,S. latisima,1,,,18,,,F5,,44.0166,-68.6075,PEN,4,4
7/31/17,Eastern Ear - IAH,5,1,Spiralass,0.25,24,96,,,,F3.5,,44.0166,-68.6075,PEN,4,4
7/31/17,Eastern Ear - IAH,5,1,Ulva,0.25,18,72,,,,F3,,44.0166,-68.6075,PEN,4,4
7/31/17,Eastern Ear - IAH,5,2,Callophyllus,0.25,2,8,,,,F4,,44.0166,-68.6075,PEN,4,4
7/31/17,Eastern Ear - IAH,5,2,Chaetomorpha,0.25,0.1,0.4,,,,F2,,44.0166,-68.6075,PEN,4,4
7/31/17,Eastern Ear - IAH,5,2,Chondrus,0.25,50,200,,,,F4,,44.0166,-68.6075,PEN,4,4
7/31/17,Eastern Ear - IAH,5,2,Corallina,0.25,8,32,,,,F6,,44.0166,-68.6075,PEN,4,4
7/31/17,Eastern Ear - IAH,5,2,Cystoclonium,0.25,2,8,,,,F4,,44.0166,-68.6075,PEN,4,4
7/31/17,Eastern Ear - IAH,5,2,Porphyra,0.25,3,12,,,,F2,,44.0166,-68.6075,PEN,4,4
7/31/17,Eastern Ear - IAH,5,2,Rhodomella,0.25,6,24,,,,F3.5,,44.0166,-68.6075,PEN,4,4
7/31/17,Eastern Ear - IAH,5,2,S. latisima,1,1035,1035,62,,,F5,,44.0166,-68.6075,PEN,4,4
7/31/17,Eastern Ear - IAH,5,2,S. latisima,1,,,102,,,F5,,44.0166,-68.6075,PEN,4,4
7/31/17,Eastern Ear - IAH,5,2,S. latisima,1,,,25,,,F5,,44.0166,-68.6075,PEN,4,4
7/31/17,Eastern Ear - IAH,5,2,S. latisima,1,,,79,,,F5,,44.0166,-68.6075,PEN,4,4
7/31/17,Eastern Ear - IAH,5,2,S. latisima,1,,,36,,,F5,,44.0166,-68.6075,PEN,4,4
7/31/17,Eastern Ear - IAH,5,2,S. latisima,1,,,45,,,F5,,44.0166,-68.6075,PEN,4,4
7/31/17,Eastern Ear - IAH,5,2,S. latisima,1,,,46,,,F5,,44.0166,-68.6075,PEN,4,4
7/31/17,Eastern Ear - IAH,5,2,S. latisima,1,,,84,,,F5,,44.0166,-68.6075,PEN,4,4
7/31/17,Eastern Ear - IAH,5,2,S. latisima,1,,,31,,,F5,,44.0166,-68.6075,PEN,4,4
7/31/17,Eastern Ear - IAH,5,2,S. latisima,1,,,72,,,F5,,44.0166,-68.6075,PEN,4,4
7/31/17,Eastern Ear - IAH,5,2,S. latisima,1,,,43,,,F5,,44.0166,-68.6075,PEN,4,4
7/31/17,Eastern Ear - IAH,5,2,S. latisima,1,,,100,,,F5,,44.0166,-68.6075,PEN,4,4
7/31/17,Eastern Ear - IAH,5,2,S. latisima,1,,,9,,,F5,,44.0166,-68.6075,PEN,4,4
7/31/17,Eastern Ear - IAH,5,2,S. latisima,1,,,54,,,F5,,44.0166,-68.6075,PEN,4,4
7/31/17,Eastern Ear - IAH,5,2,S. latisima,1,,,101,,,F5,,44.0166,-68.6075,PEN,4,4
7/31/17,Eastern Ear - IAH,5,2,S. latisima,1,,,97,,,F5,,44.0166,-68.6075,PEN,4,4
7/31/17,Eastern Ear - IAH,5,2,S. latisima,1,,,61,,,F5,,44.0166,-68.6075,PEN,4,4
7/31/17,Eastern Ear - IAH,5,2,S. latisima,1,,,40,,,F5,,44.0166,-68.6075,PEN,4,4
7/31/17,Eastern Ear - IAH,5,2,S. latisima,1,,,25,,,F5,,44.0166,-68.6075,PEN,4,4
7/31/17,Eastern Ear - IAH,5,2,S. latisima,1,,,13,,,F5,,44.0166,-68.6075,PEN,4,4
7/31/17,Eastern Ear - IAH,5,2,S. latisima,1,,,42,,,F5,,44.0166,-68.6075,PEN,4,4
7/31/17,Eastern Ear - IAH,5,2,S. latisima,1,,,48,,,F5,,44.0166,-68.6075,PEN,4,4
7/31/17,Eastern Ear - IAH,5,2,S. latisima,1,,,22,,,F5,,44.0166,-68.6075,PEN,4,4
7/31/17,Eastern Ear - IAH,5,2,S. latisima,1,,,39,,,F5,,44.0166,-68.6075,PEN,4,4
7/31/17,Eastern Ear - IAH,5,2,S. latisima,1,,,19,,,F5,,44.0166,-68.6075,PEN,4,4
7/31/17,Eastern Ear - IAH,5,2,S. latisima,1,,,26,,,F5,,44.0166,-68.6075,PEN,4,4
7/31/17,Eastern Ear - IAH,5,2,S. latisima,1,,,6,,,F5,,44.0166,-68.6075,PEN,4,4
7/31/17,Eastern Ear - IAH,5,2,S. latisima,1,,,11,,,F5,,44.0166,-68.6075,PEN,4,4
7/31/17,Eastern Ear - IAH,5,2,S. latisima,1,,,8,,,F5,,44.0166,-68.6075,PEN,4,4
7/31/17,Eastern Ear - IAH,5,2,S. latisima,1,,,34,,,F5,,44.0166,-68.6075,PEN,4,4
7/31/17,Eastern Ear - IAH,5,2,S. latisima,1,,,20,,,F5,,44.0166,-68.6075,PEN,4,4
7/31/17,Eastern Ear - IAH,5,2,S. latisima,1,,,23,,,F5,,44.0166,-68.6075,PEN,4,4
7/31/17,Eastern Ear - IAH,5,2,S. latisima,1,,,32,,,F5,,44.0166,-68.6075,PEN,4,4
7/31/17,Eastern Ear - IAH,5,2,S. latisima,1,,,19,,,F5,,44.0166,-68.6075,PEN,4,4
7/31/17,Eastern Ear - IAH,5,2,S. latisima,1,,,28,,,F5,,44.0166,-68.6075,PEN,4,4
7/31/17,Eastern Ear - IAH,5,2,S. latisima,1,,,12,,,F5,,44.0166,-68.6075,PEN,4,4
7/31/17,Eastern Ear - IAH,5,2,S. latisima,1,,,31,,,F5,,44.0166,-68.6075,PEN,4,4
7/31/17,Eastern Ear - IAH,5,2,S. latisima,1,,,38,,,F5,,44.0166,-68.6075,PEN,4,4
7/31/17,Eastern Ear - IAH,5,2,S. latisima,1,,,32,,,F5,,44.0166,-68.6075,PEN,4,4
7/31/17,Eastern Ear - IAH,5,2,S. latisima,1,,,19,,,F5,,44.0166,-68.6075,PEN,4,4
7/31/17,Eastern Ear - IAH,5,2,S. latisima,1,,,30,,,F5,,44.0166,-68.6075,PEN,4,4
7/31/17,Eastern Ear - IAH,5,2,S. latisima,1,,,30,,,F5,,44.0166,-68.6075,PEN,4,4
7/31/17,Eastern Ear - IAH,5,2,S. latisima,1,,,24,,,F5,,44.0166,-68.6075,PEN,4,4
7/31/17,Eastern Ear - IAH,5,2,S. latisima,1,,,17,,,F5,,44.0166,-68.6075,PEN,4,4
7/31/17,Eastern Ear - IAH,5,2,S. latisima,1,,,18,,,F5,,44.0166,-68.6075,PEN,4,4
7/31/17,Eastern Ear - IAH,5,2,S. latisima,1,,,30,,,F5,,44.0166,-68.6075,PEN,4,4
7/31/17,Eastern Ear - IAH,5,2,S. latisima,1,,,8,,,F5,,44.0166,-68.6075,PEN,4,4
7/31/17,Eastern Ear - IAH,5,2,S. latisima,1,,,14,,,F5,,44.0166,-68.6075,PEN,4,4
7/31/17,Eastern Ear - IAH,5,2,S. latisima,1,,,23,,,F5,,44.0166,-68.6075,PEN,4,4
7/31/17,Eastern Ear - IAH,5,2,S. latisima,1,,,30,,,F5,,44.0166,-68.6075,PEN,4,4
7/31/17,Eastern Ear - IAH,5,2,S. latisima,1,,,16,,,F5,,44.0166,-68.6075,PEN,4,4
7/31/17,Eastern Ear - IAH,5,2,S. latisima,1,,,6,,,F5,,44.0166,-68.6075,PEN,4,4
7/31/17,Eastern Ear - IAH,5,2,S. latisima,1,,,6,,,F5,,44.0166,-68.6075,PEN,4,4
7/31/17,Eastern Ear - IAH,5,2,Ulva,0.25,25,100,,,,F3,,44.0166,-68.6075,PEN,4,4
7/31/17,Eastern Ear - IAH,5,3,Callophyllus,0.25,1,4,,,,F4,,44.0166,-68.6075,PEN,4,4
7/31/17,Eastern Ear - IAH,5,3,Chaetomorpha,0.25,0.1,0.4,,,,F2,,44.0166,-68.6075,PEN,4,4
7/31/17,Eastern Ear - IAH,5,3,Chondrus,0.25,142,568,,,,F4,,44.0166,-68.6075,PEN,4,4
7/31/17,Eastern Ear - IAH,5,3,Corallina,0.25,30,120,,,,F6,,44.0166,-68.6075,PEN,4,4
7/31/17,Eastern Ear - IAH,5,3,Cystoclonium,0.25,1,4,,,,F4,,44.0166,-68.6075,PEN,4,4
7/31/17,Eastern Ear - IAH,5,3,L. digitata,1,250,250,67,,,F5,,44.0166,-68.6075,PEN,4,4
7/31/17,Eastern Ear - IAH,5,3,L. digitata,1,,,95,,,F5,,44.0166,-68.6075,PEN,4,4
7/31/17,Eastern Ear - IAH,5,3,L. digitata,1,,,61,,,F5,,44.0166,-68.6075,PEN,4,4
7/31/17,Eastern Ear - IAH,5,3,S. latisima,1,1939,1939,54,,,F5,,44.0166,-68.6075,PEN,4,4
7/31/17,Eastern Ear - IAH,5,3,S. latisima,1,,,56,,,F5,,44.0166,-68.6075,PEN,4,4
7/31/17,Eastern Ear - IAH,5,3,S. latisima,1,,,50,,,F5,,44.0166,-68.6075,PEN,4,4
7/31/17,Eastern Ear - IAH,5,3,S. latisima,1,,,98,,,F5,,44.0166,-68.6075,PEN,4,4
7/31/17,Eastern Ear - IAH,5,3,S. latisima,1,,,58,,,F5,,44.0166,-68.6075,PEN,4,4
7/31/17,Eastern Ear - IAH,5,3,S. latisima,1,,,20,,,F5,,44.0166,-68.6075,PEN,4,4
7/31/17,Eastern Ear - IAH,5,3,S. latisima,1,,,100,,,F5,,44.0166,-68.6075,PEN,4,4
7/31/17,Eastern Ear - IAH,5,3,S. latisima,1,,,65,,,F5,,44.0166,-68.6075,PEN,4,4
7/31/17,Eastern Ear - IAH,5,3,S. latisima,1,,,54,,,F5,,44.0166,-68.6075,PEN,4,4
7/31/17,Eastern Ear - IAH,5,3,S. latisima,1,,,75,,,F5,,44.0166,-68.6075,PEN,4,4
7/31/17,Eastern Ear - IAH,5,3,S. latisima,1,,,14,,,F5,,44.0166,-68.6075,PEN,4,4
7/31/17,Eastern Ear - IAH,5,3,S. latisima,1,,,50,,,F5,,44.0166,-68.6075,PEN,4,4
7/31/17,Eastern Ear - IAH,5,3,S. latisima,1,,,51,,,F5,,44.0166,-68.6075,PEN,4,4
7/31/17,Eastern Ear - IAH,5,3,S. latisima,1,,,52,,,F5,,44.0166,-68.6075,PEN,4,4
7/31/17,Eastern Ear - IAH,5,3,S. latisima,1,,,30,,,F5,,44.0166,-68.6075,PEN,4,4
7/31/17,Eastern Ear - IAH,5,3,S. latisima,1,,,27,,,F5,,44.0166,-68.6075,PEN,4,4
7/31/17,Eastern Ear - IAH,5,3,S. latisima,1,,,109,,,F5,,44.0166,-68.6075,PEN,4,4
7/31/17,Eastern Ear - IAH,5,3,S. latisima,1,,,112,,,F5,,44.0166,-68.6075,PEN,4,4
7/31/17,Eastern Ear - IAH,5,3,S. latisima,1,,,88,,,F5,,44.0166,-68.6075,PEN,4,4
7/31/17,Eastern Ear - IAH,5,3,S. latisima,1,,,120,,,F5,,44.0166,-68.6075,PEN,4,4
7/31/17,Eastern Ear - IAH,5,3,S. latisima,1,,,125,,,F5,,44.0166,-68.6075,PEN,4,4
7/31/17,Eastern Ear - IAH,5,3,S. latisima,1,,,63,,,F5,,44.0166,-68.6075,PEN,4,4
7/31/17,Eastern Ear - IAH,5,3,S. latisima,1,,,47,,,F5,,44.0166,-68.6075,PEN,4,4
7/31/17,Eastern Ear - IAH,5,3,S. latisima,1,,,38,,,F5,,44.0166,-68.6075,PEN,4,4
7/31/17,Eastern Ear - IAH,5,3,S. latisima,1,,,43,,,F5,,44.0166,-68.6075,PEN,4,4
7/31/17,Eastern Ear - IAH,5,3,S. latisima,1,,,64,,,F5,,44.0166,-68.6075,PEN,4,4
7/31/17,Eastern Ear - IAH,5,3,S. latisima,1,,,80,,,F5,,44.0166,-68.6075,PEN,4,4
7/31/17,Eastern Ear - IAH,5,3,S. latisima,1,,,15,,,F5,,44.0166,-68.6075,PEN,4,4
7/31/17,Eastern Ear - IAH,5,3,S. latisima,1,,,98,,,F5,,44.0166,-68.6075,PEN,4,4
7/31/17,Eastern Ear - IAH,5,3,S. latisima,1,,,19,,,F5,,44.0166,-68.6075,PEN,4,4
7/31/17,Eastern Ear - IAH,5,3,S. latisima,1,,,46,,,F5,,44.0166,-68.6075,PEN,4,4
7/31/17,Eastern Ear - IAH,5,3,S. latisima,1,,,22,,,F5,,44.0166,-68.6075,PEN,4,4
7/31/17,Eastern Ear - IAH,5,3,S. latisima,1,,,24,,,F5,,44.0166,-68.6075,PEN,4,4
7/31/17,Eastern Ear - IAH,5,3,S. latisima,1,,,25,,,F5,,44.0166,-68.6075,PEN,4,4
7/31/17,Eastern Ear - IAH,5,3,S. latisima,1,,,45,,,F5,,44.0166,-68.6075,PEN,4,4
7/31/17,Eastern Ear - IAH,5,3,S. latisima,1,,,24,,,F5,,44.0166,-68.6075,PEN,4,4
7/31/17,Eastern Ear - IAH,5,3,S. latisima,1,,,23,,,F5,,44.0166,-68.6075,PEN,4,4
7/31/17,Eastern Ear - IAH,5,3,S. latisima,1,,,30,,,F5,,44.0166,-68.6075,PEN,4,4
7/31/17,Eastern Ear - IAH,5,3,S. latisima,1,,,49,,,F5,,44.0166,-68.6075,PEN,4,4
7/31/17,Eastern Ear - IAH,5,3,S. latisima,1,,,24,,,F5,,44.0166,-68.6075,PEN,4,4
7/31/17,Eastern Ear - IAH,5,3,S. latisima,1,,,22,,,F5,,44.0166,-68.6075,PEN,4,4
7/31/17,Eastern Ear - IAH,5,3,S. latisima,1,,,16,,,F5,,44.0166,-68.6075,PEN,4,4
7/31/17,Eastern Ear - IAH,5,3,S. latisima,1,,,26,,,F5,,44.0166,-68.6075,PEN,4,4
7/31/17,Eastern Ear - IAH,5,3,S. latisima,1,,,25,,,F5,,44.0166,-68.6075,PEN,4,4
7/31/17,Eastern Ear - IAH,5,3,S. latisima,1,,,12,,,F5,,44.0166,-68.6075,PEN,4,4
7/31/17,Eastern Ear - IAH,5,3,S. latisima,1,,,12,,,F5,,44.0166,-68.6075,PEN,4,4
7/31/17,Eastern Ear - IAH,5,3,Spiralass,0.25,4,16,,,,F3.5,,44.0166,-68.6075,PEN,4,4
7/31/17,Eastern Ear - IAH,5,3,Ulva,0.25,27,108,,,,F3,,44.0166,-68.6075,PEN,4,4
7/31/17,Eastern Ear - IAH,10,1,Agarum,1,64,64,35,,,F5,,44.0166,-68.6075,PEN,4,4
7/31/17,Eastern Ear - IAH,10,1,Agarum,1,,,42,,,F5,,44.0166,-68.6075,PEN,4,4
7/31/17,Eastern Ear - IAH,10,1,Agarum,1,,,50,,,F5,,44.0166,-68.6075,PEN,4,4
7/31/17,Eastern Ear - IAH,10,1,Agarum,1,,,27,,,F5,,44.0166,-68.6075,PEN,4,4
7/31/17,Eastern Ear - IAH,10,1,Callophyllus,0.25,0.1,0.4,,,,F4,,44.0166,-68.6075,PEN,4,4
7/31/17,Eastern Ear - IAH,10,1,Cystoclonium,0.25,4,16,,,,F4,,44.0166,-68.6075,PEN,4,4
7/31/17,Eastern Ear - IAH,10,1,Palmaria,0.25,0.1,0.4,,,,F3.5,,44.0166,-68.6075,PEN,4,4
7/31/17,Eastern Ear - IAH,10,1,Polysiphonia,0.25,52,208,,,,F2.5,,44.0166,-68.6075,PEN,4,4
7/31/17,Eastern Ear - IAH,10,1,S. latisima,1,32,32,24,,,F5,,44.0166,-68.6075,PEN,4,4
7/31/17,Eastern Ear - IAH,10,1,S. latisima,1,,,18,,,F5,,44.0166,-68.6075,PEN,4,4
7/31/17,Eastern Ear - IAH,10,1,S. latisima,1,,,11,,,F5,,44.0166,-68.6075,PEN,4,4
7/31/17,Eastern Ear - IAH,10,1,S. latisima,1,,,9,,,F5,,44.0166,-68.6075,PEN,4,4
7/31/17,Eastern Ear - IAH,10,1,S. latisima,1,,,16,,,F5,,44.0166,-68.6075,PEN,4,4
7/31/17,Eastern Ear - IAH,10,1,S. latisima,1,,,20,,,F5,,44.0166,-68.6075,PEN,4,4
7/31/17,Eastern Ear - IAH,10,1,S. latisima,1,,,6,,,F5,,44.0166,-68.6075,PEN,4,4
7/31/17,Eastern Ear - IAH,10,1,S. latisima,1,,,12,,,F5,,44.0166,-68.6075,PEN,4,4
7/31/17,Eastern Ear - IAH,10,2,Agarum,1,4,4,14,,,F5,,44.0166,-68.6075,PEN,4,4
7/31/17,Eastern Ear - IAH,10,2,Agarum,1,,,15,,,F5,,44.0166,-68.6075,PEN,4,4
7/31/17,Eastern Ear - IAH,10,2,Alaria,1,4,4,16,,,F5,,44.0166,-68.6075,PEN,4,4
7/31/17,Eastern Ear - IAH,10,2,Callophyllus,0.25,0.1,0.4,,,,F4,,44.0166,-68.6075,PEN,4,4
7/31/17,Eastern Ear - IAH,10,2,Desmarestia,1,1,1,,,,F5,,44.0166,-68.6075,PEN,4,4
7/31/17,Eastern Ear - IAH,10,2,Phyllophora,0.25,3,12,,,,F4,,44.0166,-68.6075,PEN,4,4
7/31/17,Eastern Ear - IAH,10,2,Polysiphonia,0.25,95,380,,,,F2.5,,44.0166,-68.6075,PEN,4,4
7/31/17,Eastern Ear - IAH,10,2,Porphyra,0.25,0.1,0.4,,,,F2,,44.0166,-68.6075,PEN,4,4
7/31/17,Eastern Ear - IAH,10,2,S. latisima,1,4,4,13,,,F5,,44.0166,-68.6075,PEN,4,4
7/31/17,Eastern Ear - IAH,10,2,S. latisima,1,,,12,,,F5,,44.0166,-68.6075,PEN,4,4
7/31/17,Eastern Ear - IAH,10,2,S. latisima,1,,,16,,,F5,,44.0166,-68.6075,PEN,4,4
7/31/17,Eastern Ear - IAH,10,2,S. latisima,1,,,19,,,F5,,44.0166,-68.6075,PEN,4,4
7/31/17,Eastern Ear - IAH,10,2,S. latisima,1,,,6,,,F5,,44.0166,-68.6075,PEN,4,4
7/31/17,Eastern Ear - IAH,10,2,S. latisima,1,,,7,,,F5,,44.0166,-68.6075,PEN,4,4
7/31/17,Eastern Ear - IAH,10,2,Ulva,0.25,0.1,0.4,,,,F3,,44.0166,-68.6075,PEN,4,4
7/31/17,Eastern Ear - IAH,10,3,Agarum,1,105,105,12,,,F5,,44.0166,-68.6075,PEN,4,4
7/31/17,Eastern Ear - IAH,10,3,Agarum,1,,,54,,,F5,,44.0166,-68.6075,PEN,4,4
7/31/17,Eastern Ear - IAH,10,3,Agarum,1,,,20,,,F5,,44.0166,-68.6075,PEN,4,4
7/31/17,Eastern Ear - IAH,10,3,Callophyllus,0.25,1,4,,,,F4,,44.0166,-68.6075,PEN,4,4
7/31/17,Eastern Ear - IAH,10,3,Chondrus,0.25,0.1,0.4,,,,F4,,44.0166,-68.6075,PEN,4,4
7/31/17,Eastern Ear - IAH,10,3,Desmarestia,1,6,6,,,,F5,,44.0166,-68.6075,PEN,4,4
7/31/17,Eastern Ear - IAH,10,3,Phyllophora,0.25,1,4,,,,F4,,44.0166,-68.6075,PEN,4,4
7/31/17,Eastern Ear - IAH,10,3,Polysiphonia,0.25,62,248,,,,F2.5,,44.0166,-68.6075,PEN,4,4
7/31/17,Eastern Ear - IAH,10,3,S. latisima,1,57,57,30,,,F5,,44.0166,-68.6075,PEN,4,4
7/31/17,Eastern Ear - IAH,10,3,S. latisima,1,,,55,,,F5,,44.0166,-68.6075,PEN,4,4
7/31/17,Eastern Ear - IAH,10,3,S. latisima,1,,,15,,,F5,,44.0166,-68.6075,PEN,4,4
7/31/17,Eastern Ear - IAH,10,3,S. latisima,1,,,9,,,F5,,44.0166,-68.6075,PEN,4,4
7/31/17,Eastern Ear - IAH,10,3,S. latisima,1,,,14,,,F5,,44.0166,-68.6075,PEN,4,4
7/31/17,Eastern Ear - IAH,10,3,S. latisima,1,,,54,,,F5,,44.0166,-68.6075,PEN,4,4
7/31/17,Eastern Ear - IAH,10,3,S. latisima,1,,,23,,,F5,,44.0166,-68.6075,PEN,4,4
7/31/17,Eastern Ear - IAH,10,3,S. latisima,1,,,27,,,F5,,44.0166,-68.6075,PEN,4,4
7/31/17,Eastern Ear - IAH,10,3,S. latisima,1,,,12,,,F5,,44.0166,-68.6075,PEN,4,4
7/31/17,Eastern Ear - IAH,10,3,S. latisima,1,,,24,,,F5,,44.0166,-68.6075,PEN,4,4
7/31/17,Eastern Ear - IAH,10,3,S. latisima,1,,,16,,,F5,,44.0166,-68.6075,PEN,4,4
7/31/17,Eastern Ear - IAH,10,3,S. latisima,1,,,8,,,F5,,44.0166,-68.6075,PEN,4,4
7/31/17,Eastern Ear - IAH,10,3,S. latisima,1,,,11,,,F5,,44.0166,-68.6075,PEN,4,4
7/31/17,Eastern Ear - IAH,10,3,S. latisima,1,,,9,,,F5,,44.0166,-68.6075,PEN,4,4
7/31/17,Eastern Ear - IAH,10,3,Ulva,0.25,0.1,0.4,,,,F3,,44.0166,-68.6075,PEN,4,4
7/31/17,Eastern Ear - IAH,10,4,Agarum,1,3,3,15,,,F5,,44.0166,-68.6075,PEN,4,4
7/31/17,Eastern Ear - IAH,10,4,Agarum,1,,,7,,,F5,,44.0166,-68.6075,PEN,4,4
7/31/17,Eastern Ear - IAH,10,4,Callophyllus,0.25,0.1,0.4,,,,F4,,44.0166,-68.6075,PEN,4,4
7/31/17,Eastern Ear - IAH,10,4,Corallina,0.25,0.1,0.4,,,,F6,,44.0166,-68.6075,PEN,4,4
7/31/17,Eastern Ear - IAH,10,4,Cystoclonium,0.25,1,4,,,,F4,,44.0166,-68.6075,PEN,4,4
7/31/17,Eastern Ear - IAH,10,4,Desmaresita,1,3,3,,,,F5,,44.0166,-68.6075,PEN,4,4
7/31/17,Eastern Ear - IAH,10,4,Palmaria,0.25,3,12,,,,F3.5,,44.0166,-68.6075,PEN,4,4
7/31/17,Eastern Ear - IAH,10,4,Phycodrys,0.25,1,4,,,,F4,,44.0166,-68.6075,PEN,4,4
7/31/17,Eastern Ear - IAH,10,4,Phyllophora,0.25,2,8,,,,F4,,44.0166,-68.6075,PEN,4,4
7/31/17,Eastern Ear - IAH,10,4,Porphyra,0.25,77,308,,,,F2,,44.0166,-68.6075,PEN,4,4
7/31/17,Eastern Ear - IAH,10,4,S. latisima,1,25,25,30,,,F5,,44.0166,-68.6075,PEN,4,4
7/31/17,Eastern Ear - IAH,10,4,S. latisima,1,,,26,,,F5,,44.0166,-68.6075,PEN,4,4
7/31/17,Eastern Ear - IAH,10,4,S. latisima,1,,,24,,,F5,,44.0166,-68.6075,PEN,4,4
7/31/17,Eastern Ear - IAH,10,4,S. latisima,1,,,10,,,F5,,44.0166,-68.6075,PEN,4,4
7/31/17,Eastern Ear - IAH,10,4,S. latisima,1,,,13,,,F5,,44.0166,-68.6075,PEN,4,4
7/31/17,Eastern Ear - IAH,10,4,S. latisima,1,,,13,,,F5,,44.0166,-68.6075,PEN,4,4
7/31/17,Eastern Ear - IAH,10,4,S. latisima,1,,,10,,,F5,,44.0166,-68.6075,PEN,4,4
7/31/17,Eastern Ear - IAH,10,4,S. latisima,1,,,5,,,F5,,44.0166,-68.6075,PEN,4,4
7/31/17,Eastern Ear - IAH,10,4,S. latisima,1,,,16,,,F5,,44.0166,-68.6075,PEN,4,4
