year,month,day,region,site,coastal.code,exposure.code,latitude,longitude,depth,sp_code,cover,type
2004,7,30,Penobscot Bay,inner.bay.ledges,4,4,44.073,-68.95433,5,ldig,56.35294117647059,kelp
2004,7,30,Penobscot Bay,inner.bay.ledges,4,4,44.073,-68.95433,5,palm,0.2352941176470588,understory
2004,7,30,Penobscot Bay,inner.bay.ledges,4,4,44.073,-68.95433,5,phyc,8.176470588235293,understory
2004,7,30,Penobscot Bay,inner.bay.ledges,4,4,44.073,-68.95433,5,poly,5.352941176470589,understory
2004,7,30,Penobscot Bay,inner.bay.ledges,4,4,44.073,-68.95433,5,porph,0,understory
2004,7,30,Penobscot Bay,inner.bay.ledges,4,4,44.073,-68.95433,5,ptilo,5,understory
2004,7,30,Penobscot Bay,inner.bay.ledges,4,4,44.073,-68.95433,5,rhod,0.7058823529411766,understory
2004,7,30,Penobscot Bay,inner.bay.ledges,4,4,44.073,-68.95433,5,sac,0,kelp
2004,7,30,Penobscot Bay,inner.bay.ledges,4,4,44.073,-68.95433,5,sder,0,understory
2004,7,30,Penobscot Bay,inner.bay.ledges,4,4,44.073,-68.95433,5,ulva,0,understory
2004,7,30,Penobscot Bay,north.haven.island.west,3,3,44.1099,-68.94575,5,agar,91.1,kelp
2004,7,30,Penobscot Bay,north.haven.island.west,3,3,44.1099,-68.94575,5,alar,0,kelp
2004,7,30,Penobscot Bay,north.haven.island.west,3,3,44.1099,-68.94575,5,ccrisp,0.07500000000000002,understory
2004,7,30,Penobscot Bay,north.haven.island.west,3,3,44.1099,-68.94575,5,chaet,0,understory
2004,7,30,Penobscot Bay,north.haven.island.west,3,3,44.1099,-68.94575,5,codm,0,understory
2004,7,30,Penobscot Bay,north.haven.island.west,3,3,44.1099,-68.94575,5,coral,0,understory
2004,7,30,Penobscot Bay,north.haven.island.west,3,3,44.1099,-68.94575,5,desm,0,understory
2004,7,30,Penobscot Bay,north.haven.island.west,3,3,44.1099,-68.94575,5,ldig,0,kelp
2004,7,30,Penobscot Bay,north.haven.island.west,3,3,44.1099,-68.94575,5,palm,0,understory
2004,7,30,Penobscot Bay,north.haven.island.west,3,3,44.1099,-68.94575,5,phyc,0.04999999999999999,understory
2004,7,30,Penobscot Bay,north.haven.island.west,3,3,44.1099,-68.94575,5,poly,0,understory
2004,7,30,Penobscot Bay,north.haven.island.west,3,3,44.1099,-68.94575,5,porph,0,understory
2004,7,30,Penobscot Bay,north.haven.island.west,3,3,44.1099,-68.94575,5,ptilo,0.04999999999999999,understory
2004,7,30,Penobscot Bay,north.haven.island.west,3,3,44.1099,-68.94575,5,rhod,0,understory
2004,7,30,Penobscot Bay,north.haven.island.west,3,3,44.1099,-68.94575,5,sac,0,kelp
2004,7,30,Penobscot Bay,north.haven.island.west,3,3,44.1099,-68.94575,5,sder,0,understory
2004,7,30,Penobscot Bay,north.haven.island.west,3,3,44.1099,-68.94575,5,ulva,0,understory
2004,8,3,Midcoast,burnt.island,4,4,43.8652,-69.2817,5,agar,9.1,kelp
2004,8,3,Midcoast,burnt.island,4,4,43.8652,-69.2817,5,alar,0,kelp
2004,8,3,Midcoast,burnt.island,4,4,43.8652,-69.2817,5,ccrisp,0.8333333333333334,understory
2004,8,3,Midcoast,burnt.island,4,4,43.8652,-69.2817,5,chaet,0,understory
2004,8,3,Midcoast,burnt.island,4,4,43.8652,-69.2817,5,codm,0,understory
2004,8,3,Midcoast,burnt.island,4,4,43.8652,-69.2817,5,coral,0,understory
2004,8,3,Midcoast,burnt.island,4,4,43.8652,-69.2817,5,desm,0.8999999999999998,understory
2004,8,3,Midcoast,burnt.island,4,4,43.8652,-69.2817,5,ldig,0,kelp
2004,8,3,Midcoast,burnt.island,4,4,43.8652,-69.2817,5,palm,0.35000000000000003,understory
2004,8,3,Midcoast,burnt.island,4,4,43.8652,-69.2817,5,phyc,0.09999999999999996,understory
2004,8,3,Midcoast,burnt.island,4,4,43.8652,-69.2817,5,poly,17.5,understory
2004,8,3,Midcoast,burnt.island,4,4,43.8652,-69.2817,5,porph,0,understory
2004,8,3,Midcoast,burnt.island,4,4,43.8652,-69.2817,5,ptilo,1.2333333333333334,understory
2004,8,3,Midcoast,burnt.island,4,4,43.8652,-69.2817,5,rhod,0,understory
2004,8,3,Midcoast,burnt.island,4,4,43.8652,-69.2817,5,sac,54.31666666666667,kelp
2004,8,3,Midcoast,burnt.island,4,4,43.8652,-69.2817,5,sder,0,understory
2004,8,3,Midcoast,burnt.island,4,4,43.8652,-69.2817,5,ulva,0.4499999999999999,understory
2004,8,3,Penobscot Bay,andrews.island,4,3,43.99546,-69.05211,5,agar,4.473684210526317,kelp
2004,8,3,Penobscot Bay,andrews.island,4,3,43.99546,-69.05211,5,alar,1.0526315789473686,kelp
2004,8,3,Penobscot Bay,andrews.island,4,3,43.99546,-69.05211,5,ccrisp,3.5789473684210527,understory
2004,8,3,Penobscot Bay,andrews.island,4,3,43.99546,-69.05211,5,chaet,0,understory
2004,8,3,Penobscot Bay,andrews.island,4,3,43.99546,-69.05211,5,codm,0,understory
2004,8,3,Penobscot Bay,andrews.island,4,3,43.99546,-69.05211,5,coral,0,understory
2004,8,3,Penobscot Bay,andrews.island,4,3,43.99546,-69.05211,5,desm,0.6842105263157895,understory
2004,8,3,Penobscot Bay,andrews.island,4,3,43.99546,-69.05211,5,ldig,30.894736842105267,kelp
2004,8,3,Penobscot Bay,andrews.island,4,3,43.99546,-69.05211,5,palm,0,understory
2004,8,3,Penobscot Bay,andrews.island,4,3,43.99546,-69.05211,5,phyc,0,understory
2004,8,3,Penobscot Bay,andrews.island,4,3,43.99546,-69.05211,5,poly,20.73684210526316,understory
2004,8,3,Penobscot Bay,andrews.island,4,3,43.99546,-69.05211,5,porph,0.3684210526315789,understory
2004,8,3,Penobscot Bay,andrews.island,4,3,43.99546,-69.05211,5,ptilo,0.08421052631578946,understory
2004,8,3,Penobscot Bay,andrews.island,4,3,43.99546,-69.05211,5,rhod,0,understory
2004,8,3,Penobscot Bay,andrews.island,4,3,43.99546,-69.05211,5,sac,8.105263157894736,kelp
2004,8,3,Penobscot Bay,andrews.island,4,3,43.99546,-69.05211,5,sder,0,understory
2004,8,3,Penobscot Bay,andrews.island,4,3,43.99546,-69.05211,5,ulva,0.42105263157894735,understory
2004,8,3,Penobscot Bay,two.bush.island.PB,4,4,43.96424,-69.0701,5,agar,3.3333333333333326,kelp
2004,8,3,Penobscot Bay,two.bush.island.PB,4,4,43.96424,-69.0701,5,alar,8.476190476190478,kelp
2004,8,3,Penobscot Bay,two.bush.island.PB,4,4,43.96424,-69.0701,5,ccrisp,1.338095238095238,understory
2004,8,3,Penobscot Bay,two.bush.island.PB,4,4,43.96424,-69.0701,5,chaet,0,understory
2004,8,3,Penobscot Bay,two.bush.island.PB,4,4,43.96424,-69.0701,5,codm,0,understory
2004,8,3,Penobscot Bay,two.bush.island.PB,4,4,43.96424,-69.0701,5,coral,0.3333333333333333,understory
2004,8,3,Penobscot Bay,two.bush.island.PB,4,4,43.96424,-69.0701,5,desm,0,understory
2004,8,3,Penobscot Bay,two.bush.island.PB,4,4,43.96424,-69.0701,5,ldig,42.76190476190476,kelp
2004,8,3,Penobscot Bay,two.bush.island.PB,4,4,43.96424,-69.0701,5,palm,1.3809523809523807,understory
2004,8,3,Penobscot Bay,two.bush.island.PB,4,4,43.96424,-69.0701,5,phyc,0.857142857142857,understory
2004,8,3,Penobscot Bay,two.bush.island.PB,4,4,43.96424,-69.0701,5,poly,16.04761904761905,understory
2004,8,3,Penobscot Bay,two.bush.island.PB,4,4,43.96424,-69.0701,5,porph,0.23809523809523805,understory
2004,8,3,Penobscot Bay,two.bush.island.PB,4,4,43.96424,-69.0701,5,ptilo,0.30952380952380965,understory
2004,8,3,Penobscot Bay,two.bush.island.PB,4,4,43.96424,-69.0701,5,rhod,0,understory
2004,8,3,Penobscot Bay,two.bush.island.PB,4,4,43.96424,-69.0701,5,sac,5.809523809523809,kelp
2004,8,3,Penobscot Bay,two.bush.island.PB,4,4,43.96424,-69.0701,5,sder,0,understory
2004,8,3,Penobscot Bay,two.bush.island.PB,4,4,43.96424,-69.0701,5,ulva,0,understory
2004,8,4,Casco Bay,bald.head,3,4,43.70596,-69.85808,5,agar,5.764705882352941,kelp
2004,8,4,Casco Bay,bald.head,3,4,43.70596,-69.85808,5,alar,0,kelp
2004,8,4,Casco Bay,bald.head,3,4,43.70596,-69.85808,5,ccrisp,28.94117647058824,understory
2004,8,4,Casco Bay,bald.head,3,4,43.70596,-69.85808,5,chaet,0,understory
2004,8,4,Casco Bay,bald.head,3,4,43.70596,-69.85808,5,codm,0,understory
2004,8,4,Casco Bay,bald.head,3,4,43.70596,-69.85808,5,coral,4.9411764705882355,understory
2004,8,4,Casco Bay,bald.head,3,4,43.70596,-69.85808,5,desm,11.352941176470589,understory
2004,8,4,Casco Bay,bald.head,3,4,43.70596,-69.85808,5,ldig,0,kelp
2004,8,4,Casco Bay,bald.head,3,4,43.70596,-69.85808,5,palm,0,understory
2004,8,4,Casco Bay,bald.head,3,4,43.70596,-69.85808,5,phyc,11.117647058823529,understory
2004,8,4,Casco Bay,bald.head,3,4,43.70596,-69.85808,5,poly,28.764705882352946,understory
2004,8,4,Casco Bay,bald.head,3,4,43.70596,-69.85808,5,porph,2.735294117647059,understory
2004,8,4,Casco Bay,bald.head,3,4,43.70596,-69.85808,5,ptilo,20.470588235294116,understory
2004,8,4,Casco Bay,bald.head,3,4,43.70596,-69.85808,5,rhod,1.3529411764705883,understory
2004,8,4,Casco Bay,bald.head,3,4,43.70596,-69.85808,5,sac,13.117647058823527,kelp
2004,8,4,Casco Bay,bald.head,3,4,43.70596,-69.85808,5,sder,0,understory
2004,8,4,Casco Bay,bald.head,3,4,43.70596,-69.85808,5,ulva,0,understory
2004,8,4,Casco Bay,bold.dick.rock,5,5,43.71212,-69.9402,5,agar,6.136363636363636,kelp
2004,8,4,Casco Bay,bold.dick.rock,5,5,43.71212,-69.9402,5,alar,0,kelp
2004,8,4,Casco Bay,bold.dick.rock,5,5,43.71212,-69.9402,5,ccrisp,11.545454545454545,understory
2004,8,4,Casco Bay,bold.dick.rock,5,5,43.71212,-69.9402,5,chaet,0,understory
2004,8,4,Casco Bay,bold.dick.rock,5,5,43.71212,-69.9402,5,codm,0,understory
2004,8,4,Casco Bay,bold.dick.rock,5,5,43.71212,-69.9402,5,coral,4.5227272727272725,understory
2004,8,4,Casco Bay,bold.dick.rock,5,5,43.71212,-69.9402,5,desm,0.7727272727272728,understory
2004,8,4,Casco Bay,bold.dick.rock,5,5,43.71212,-69.9402,5,ldig,0.3636363636363636,kelp
2004,8,4,Casco Bay,bold.dick.rock,5,5,43.71212,-69.9402,5,palm,0.1818181818181818,understory
2004,8,4,Casco Bay,bold.dick.rock,5,5,43.71212,-69.9402,5,phyc,9.59090909090909,understory
2004,8,4,Casco Bay,bold.dick.rock,5,5,43.71212,-69.9402,5,poly,23.95454545454546,understory
2004,8,4,Casco Bay,bold.dick.rock,5,5,43.71212,-69.9402,5,porph,0.11363636363636365,understory
2004,8,4,Casco Bay,bold.dick.rock,5,5,43.71212,-69.9402,5,ptilo,15.954545454545455,understory
2004,8,4,Casco Bay,bold.dick.rock,5,5,43.71212,-69.9402,5,rhod,0.2727272727272728,understory
2004,8,4,Casco Bay,bold.dick.rock,5,5,43.71212,-69.9402,5,sac,1.159090909090909,kelp
2004,8,4,Casco Bay,bold.dick.rock,5,5,43.71212,-69.9402,5,sder,0,understory
2004,8,4,Casco Bay,bold.dick.rock,5,5,43.71212,-69.9402,5,ulva,0.04545454545454545,understory
2004,8,4,Casco Bay,sisters.ledge,4,4,43.7341,-69.9205,5,agar,0,kelp
2004,8,4,Casco Bay,sisters.ledge,4,4,43.7341,-69.9205,5,alar,0,kelp
2004,8,4,Casco Bay,sisters.ledge,4,4,43.7341,-69.9205,5,ccrisp,22.277777777777782,understory
2004,8,4,Casco Bay,sisters.ledge,4,4,43.7341,-69.9205,5,chaet,1.3888888888888886,understory
2004,8,4,Casco Bay,sisters.ledge,4,4,43.7341,-69.9205,5,codm,16.555555555555557,understory
2004,8,4,Casco Bay,sisters.ledge,4,4,43.7341,-69.9205,5,coral,9.561111111111112,understory
2004,8,4,Casco Bay,sisters.ledge,4,4,43.7341,-69.9205,5,desm,4.888888888888888,understory
2004,8,4,Casco Bay,sisters.ledge,4,4,43.7341,-69.9205,5,ldig,0,kelp
2004,8,4,Casco Bay,sisters.ledge,4,4,43.7341,-69.9205,5,palm,0,understory
2004,8,4,Casco Bay,sisters.ledge,4,4,43.7341,-69.9205,5,phyc,0.16666666666666666,understory
2004,8,4,Casco Bay,sisters.ledge,4,4,43.7341,-69.9205,5,poly,15.722222222222221,understory
2004,8,4,Casco Bay,sisters.ledge,4,4,43.7341,-69.9205,5,porph,0.11111111111111108,understory
2004,8,4,Casco Bay,sisters.ledge,4,4,43.7341,-69.9205,5,ptilo,0,understory
2004,8,4,Casco Bay,sisters.ledge,4,4,43.7341,-69.9205,5,rhod,0.05555555555555554,understory
2004,8,4,Casco Bay,sisters.ledge,4,4,43.7341,-69.9205,5,sac,14.277777777777779,kelp
2004,8,4,Casco Bay,sisters.ledge,4,4,43.7341,-69.9205,5,sder,0,understory
2004,8,4,Casco Bay,sisters.ledge,4,4,43.7341,-69.9205,5,ulva,0.25555555555555554,understory
2004,8,4,Casco Bay,small.point,3,4,43.7004,-69.8319,5,agar,5.619047619047618,kelp
2004,8,4,Casco Bay,small.point,3,4,43.7004,-69.8319,5,alar,0,kelp
2004,8,4,Casco Bay,small.point,3,4,43.7004,-69.8319,5,ccrisp,26.428571428571427,understory
2004,8,4,Casco Bay,small.point,3,4,43.7004,-69.8319,5,chaet,0,understory
2004,8,4,Casco Bay,small.point,3,4,43.7004,-69.8319,5,codm,0,understory
2004,8,4,Casco Bay,small.point,3,4,43.7004,-69.8319,5,coral,4.0476190476190474,understory
2004,8,4,Casco Bay,small.point,3,4,43.7004,-69.8319,5,desm,10.523809523809524,understory
2004,8,4,Casco Bay,small.point,3,4,43.7004,-69.8319,5,ldig,0,kelp
2004,8,4,Casco Bay,small.point,3,4,43.7004,-69.8319,5,palm,0,understory
2004,8,4,Casco Bay,small.point,3,4,43.7004,-69.8319,5,phyc,9.666666666666668,understory
2004,8,4,Casco Bay,small.point,3,4,43.7004,-69.8319,5,poly,29,understory
2004,8,4,Casco Bay,small.point,3,4,43.7004,-69.8319,5,porph,2.261904761904762,understory
2004,8,4,Casco Bay,small.point,3,4,43.7004,-69.8319,5,ptilo,17.38095238095238,understory
2004,8,4,Casco Bay,small.point,3,4,43.7004,-69.8319,5,rhod,1.380952380952381,understory
2004,8,4,Casco Bay,small.point,3,4,43.7004,-69.8319,5,sac,10.619047619047619,kelp
2004,8,4,Casco Bay,small.point,3,4,43.7004,-69.8319,5,sder,0,understory
2004,8,4,Casco Bay,small.point,3,4,43.7004,-69.8319,5,ulva,0,understory
2004,8,4,Casco Bay,two.bush.island.CB,3,3,43.75202,-69.9376,5,agar,12.654054054054052,kelp
2004,8,4,Casco Bay,two.bush.island.CB,3,3,43.75202,-69.9376,5,alar,0.18918918918918923,kelp
2004,8,4,Casco Bay,two.bush.island.CB,3,3,43.75202,-69.9376,5,ccrisp,3.0945945945945947,understory
2004,8,4,Casco Bay,two.bush.island.CB,3,3,43.75202,-69.9376,5,chaet,0,understory
2004,8,4,Casco Bay,two.bush.island.CB,3,3,43.75202,-69.9376,5,codm,0,understory
2004,8,4,Casco Bay,two.bush.island.CB,3,3,43.75202,-69.9376,5,coral,0.37837837837837845,understory
2004,8,4,Casco Bay,two.bush.island.CB,3,3,43.75202,-69.9376,5,desm,1.8108108108108107,understory
2004,8,4,Casco Bay,two.bush.island.CB,3,3,43.75202,-69.9376,5,ldig,3.4594594594594597,kelp
2004,8,4,Casco Bay,two.bush.island.CB,3,3,43.75202,-69.9376,5,palm,1.4324324324324327,understory
2004,8,4,Casco Bay,two.bush.island.CB,3,3,43.75202,-69.9376,5,phyc,3.64864864864865,understory
2004,8,4,Casco Bay,two.bush.island.CB,3,3,43.75202,-69.9376,5,poly,4.621621621621622,understory
2004,8,4,Casco Bay,two.bush.island.CB,3,3,43.75202,-69.9376,5,porph,0,understory
2004,8,4,Casco Bay,two.bush.island.CB,3,3,43.75202,-69.9376,5,ptilo,4.6756756756756745,understory
2004,8,4,Casco Bay,two.bush.island.CB,3,3,43.75202,-69.9376,5,rhod,0,understory
2004,8,4,Casco Bay,two.bush.island.CB,3,3,43.75202,-69.9376,5,sac,50.513513513513495,kelp
2004,8,4,Casco Bay,two.bush.island.CB,3,3,43.75202,-69.9376,5,sder,0,understory
2004,8,4,Casco Bay,two.bush.island.CB,3,3,43.75202,-69.9376,5,ulva,0.29729729729729726,understory
2004,8,4,Casco Bay,wood.island,3,4,43.7323,-69.8738,5,agar,4,kelp
2004,8,4,Casco Bay,wood.island,3,4,43.7323,-69.8738,5,alar,0,kelp
2004,8,4,Casco Bay,wood.island,3,4,43.7323,-69.8738,5,ccrisp,2.05,understory
2004,8,4,Casco Bay,wood.island,3,4,43.7323,-69.8738,5,chaet,0,understory
2004,8,4,Casco Bay,wood.island,3,4,43.7323,-69.8738,5,codm,0,understory
2004,8,4,Casco Bay,wood.island,3,4,43.7323,-69.8738,5,coral,0,understory
2004,8,4,Casco Bay,wood.island,3,4,43.7323,-69.8738,5,desm,8.1,understory
2004,8,4,Casco Bay,wood.island,3,4,43.7323,-69.8738,5,ldig,0,kelp
2004,8,4,Casco Bay,wood.island,3,4,43.7323,-69.8738,5,palm,0.1,understory
2004,8,4,Casco Bay,wood.island,3,4,43.7323,-69.8738,5,phyc,9.2,understory
2004,8,4,Casco Bay,wood.island,3,4,43.7323,-69.8738,5,poly,4.7,understory
2004,8,4,Casco Bay,wood.island,3,4,43.7323,-69.8738,5,porph,0.4,understory
2004,8,4,Casco Bay,wood.island,3,4,43.7323,-69.8738,5,ptilo,0.2,understory
2004,8,4,Casco Bay,wood.island,3,4,43.7323,-69.8738,5,rhod,0,understory
2004,8,4,Casco Bay,wood.island,3,4,43.7323,-69.8738,5,sac,31.1,kelp
2004,8,4,Casco Bay,wood.island,3,4,43.7323,-69.8738,5,sder,0,understory
2004,8,4,Casco Bay,wood.island,3,4,43.7323,-69.8738,5,ulva,0,understory
2004,8,7,Midcoast,little.island.south,3,3,43.8683,-69.485,5,agar,1.8636363636363638,kelp
2004,8,7,Midcoast,little.island.south,3,3,43.8683,-69.485,5,alar,0.9545454545454545,kelp
2004,8,7,Midcoast,little.island.south,3,3,43.8683,-69.485,5,ccrisp,35.54545454545454,understory
2004,8,7,Midcoast,little.island.south,3,3,43.8683,-69.485,5,chaet,0,understory
2004,8,7,Midcoast,little.island.south,3,3,43.8683,-69.485,5,codm,0,understory
2004,8,7,Midcoast,little.island.south,3,3,43.8683,-69.485,5,coral,0.45454545454545453,understory
2004,8,7,Midcoast,little.island.south,3,3,43.8683,-69.485,5,desm,7.045454545454545,understory
2004,8,7,Midcoast,little.island.south,3,3,43.8683,-69.485,5,ldig,0.4090909090909091,kelp
2004,8,7,Midcoast,little.island.south,3,3,43.8683,-69.485,5,palm,0.045454545454545456,understory
2004,8,7,Midcoast,little.island.south,3,3,43.8683,-69.485,5,phyc,6.5,understory
2004,8,7,Midcoast,little.island.south,3,3,43.8683,-69.485,5,poly,14.318181818181822,understory
2004,8,7,Midcoast,little.island.south,3,3,43.8683,-69.485,5,porph,1.6818181818181819,understory
2004,8,7,Midcoast,little.island.south,3,3,43.8683,-69.485,5,ptilo,2,understory
2004,8,7,Midcoast,little.island.south,3,3,43.8683,-69.485,5,rhod,0,understory
2004,8,7,Midcoast,little.island.south,3,3,43.8683,-69.485,5,sac,75.68181818181819,kelp
2004,8,7,Midcoast,little.island.south,3,3,43.8683,-69.485,5,sder,0,understory
2004,8,7,Midcoast,little.island.south,3,3,43.8683,-69.485,5,ulva,0.13636363636363638,understory
2004,8,7,Midcoast,new.harbor.dry.ledges.north,3,3,43.8666,-69.4805,5,agar,1.8695652173913042,kelp
2004,8,7,Midcoast,new.harbor.dry.ledges.north,3,3,43.8666,-69.4805,5,alar,0.21739130434782608,kelp
2004,8,7,Midcoast,new.harbor.dry.ledges.north,3,3,43.8666,-69.4805,5,ccrisp,20.173913043478258,understory
2004,8,7,Midcoast,new.harbor.dry.ledges.north,3,3,43.8666,-69.4805,5,chaet,0,understory
2004,8,7,Midcoast,new.harbor.dry.ledges.north,3,3,43.8666,-69.4805,5,codm,0.04347826086956523,understory
2004,8,7,Midcoast,new.harbor.dry.ledges.north,3,3,43.8666,-69.4805,5,coral,3.956521739130435,understory
2004,8,7,Midcoast,new.harbor.dry.ledges.north,3,3,43.8666,-69.4805,5,desm,6.478260869565217,understory
2004,8,7,Midcoast,new.harbor.dry.ledges.north,3,3,43.8666,-69.4805,5,ldig,0.5217391304347826,kelp
2004,8,7,Midcoast,new.harbor.dry.ledges.north,3,3,43.8666,-69.4805,5,palm,0,understory
2004,8,7,Midcoast,new.harbor.dry.ledges.north,3,3,43.8666,-69.4805,5,phyc,0.21739130434782608,understory
2004,8,7,Midcoast,new.harbor.dry.ledges.north,3,3,43.8666,-69.4805,5,poly,32.30434782608696,understory
2004,8,7,Midcoast,new.harbor.dry.ledges.north,3,3,43.8666,-69.4805,5,porph,4.869565217391305,understory
2004,8,7,Midcoast,new.harbor.dry.ledges.north,3,3,43.8666,-69.4805,5,ptilo,0,understory
2004,8,7,Midcoast,new.harbor.dry.ledges.north,3,3,43.8666,-69.4805,5,rhod,0.08695652173913046,understory
2004,8,7,Midcoast,new.harbor.dry.ledges.north,3,3,43.8666,-69.4805,5,sac,22.913043478260867,kelp
2004,8,7,Midcoast,new.harbor.dry.ledges.north,3,3,43.8666,-69.4805,5,sder,0,understory
2004,8,7,Midcoast,new.harbor.dry.ledges.north,3,3,43.8666,-69.4805,5,ulva,0,understory
2004,8,7,Midcoast,new.harbor.dry.ledges.south,3,3,43.861,-69.485,5,agar,0,kelp
2004,8,7,Midcoast,new.harbor.dry.ledges.south,3,3,43.861,-69.485,5,alar,0.16666666666666666,kelp
2004,8,7,Midcoast,new.harbor.dry.ledges.south,3,3,43.861,-69.485,5,ccrisp,30.208333333333336,understory
2004,8,7,Midcoast,new.harbor.dry.ledges.south,3,3,43.861,-69.485,5,chaet,0,understory
2004,8,7,Midcoast,new.harbor.dry.ledges.south,3,3,43.861,-69.485,5,codm,0,understory
2004,8,7,Midcoast,new.harbor.dry.ledges.south,3,3,43.861,-69.485,5,coral,0.6666666666666666,understory
2004,8,7,Midcoast,new.harbor.dry.ledges.south,3,3,43.861,-69.485,5,desm,3.208333333333333,understory
2004,8,7,Midcoast,new.harbor.dry.ledges.south,3,3,43.861,-69.485,5,ldig,1.958333333333334,kelp
2004,8,7,Midcoast,new.harbor.dry.ledges.south,3,3,43.861,-69.485,5,palm,0.08333333333333334,understory
2004,8,7,Midcoast,new.harbor.dry.ledges.south,3,3,43.861,-69.485,5,phyc,0.41666666666666663,understory
2004,8,7,Midcoast,new.harbor.dry.ledges.south,3,3,43.861,-69.485,5,poly,37.75,understory
2004,8,7,Midcoast,new.harbor.dry.ledges.south,3,3,43.861,-69.485,5,porph,0.8333333333333334,understory
2004,8,7,Midcoast,new.harbor.dry.ledges.south,3,3,43.861,-69.485,5,ptilo,0,understory
2004,8,7,Midcoast,new.harbor.dry.ledges.south,3,3,43.861,-69.485,5,rhod,0.33333333333333337,understory
2004,8,7,Midcoast,new.harbor.dry.ledges.south,3,3,43.861,-69.485,5,sac,47.45833333333333,kelp
2004,8,7,Midcoast,new.harbor.dry.ledges.south,3,3,43.861,-69.485,5,sder,0,understory
2004,8,7,Midcoast,new.harbor.dry.ledges.south,3,3,43.861,-69.485,5,ulva,0.125,understory
2004,8,7,Midcoast,pumpkin.cove,3,3,43.8475,-69.4973,5,agar,0.021739130434782615,kelp
2004,8,7,Midcoast,pumpkin.cove,3,3,43.8475,-69.4973,5,alar,0.08695652173913045,kelp
2004,8,7,Midcoast,pumpkin.cove,3,3,43.8475,-69.4973,5,ccrisp,0,understory
2004,8,7,Midcoast,pumpkin.cove,3,3,43.8475,-69.4973,5,chaet,0,understory
2004,8,7,Midcoast,pumpkin.cove,3,3,43.8475,-69.4973,5,codm,0,understory
2004,8,7,Midcoast,pumpkin.cove,3,3,43.8475,-69.4973,5,coral,0,understory
2004,8,7,Midcoast,pumpkin.cove,3,3,43.8475,-69.4973,5,desm,8.17391304347826,understory
2004,8,7,Midcoast,pumpkin.cove,3,3,43.8475,-69.4973,5,ldig,0,kelp
2004,8,7,Midcoast,pumpkin.cove,3,3,43.8475,-69.4973,5,palm,0,understory
2004,8,7,Midcoast,pumpkin.cove,3,3,43.8475,-69.4973,5,phyc,0,understory
2004,8,7,Midcoast,pumpkin.cove,3,3,43.8475,-69.4973,5,poly,0.13043478260869562,understory
2004,8,7,Midcoast,pumpkin.cove,3,3,43.8475,-69.4973,5,porph,0,understory
2004,8,7,Midcoast,pumpkin.cove,3,3,43.8475,-69.4973,5,ptilo,0,understory
2004,8,7,Midcoast,pumpkin.cove,3,3,43.8475,-69.4973,5,rhod,0,understory
2004,8,7,Midcoast,pumpkin.cove,3,3,43.8475,-69.4973,5,sac,1.7391304347826086,kelp
2004,8,7,Midcoast,pumpkin.cove,3,3,43.8475,-69.4973,5,sder,0,understory
2004,8,7,Midcoast,pumpkin.cove,3,3,43.8475,-69.4973,5,ulva,0.15217391304347824,understory
2004,8,9,MDI,east.barge.island,3,3,44.23088,-68.4404,5,agar,43.8,kelp
2004,8,9,MDI,east.barge.island,3,3,44.23088,-68.4404,5,alar,0,kelp
2004,8,9,MDI,east.barge.island,3,3,44.23088,-68.4404,5,ccrisp,2.2679999999999993,understory
2004,8,9,MDI,east.barge.island,3,3,44.23088,-68.4404,5,chaet,0,understory
2004,8,9,MDI,east.barge.island,3,3,44.23088,-68.4404,5,codm,0,understory
2004,8,9,MDI,east.barge.island,3,3,44.23088,-68.4404,5,coral,0,understory
2004,8,9,MDI,east.barge.island,3,3,44.23088,-68.4404,5,desm,0,understory
2004,8,9,MDI,east.barge.island,3,3,44.23088,-68.4404,5,ldig,0,kelp
2004,8,9,MDI,east.barge.island,3,3,44.23088,-68.4404,5,palm,0.04399999999999999,understory
2004,8,9,MDI,east.barge.island,3,3,44.23088,-68.4404,5,phyc,0.368,understory
2004,8,9,MDI,east.barge.island,3,3,44.23088,-68.4404,5,poly,9.600000000000003,understory
2004,8,9,MDI,east.barge.island,3,3,44.23088,-68.4404,5,porph,0,understory
2004,8,9,MDI,east.barge.island,3,3,44.23088,-68.4404,5,ptilo,1.9079999999999997,understory
2004,8,9,MDI,east.barge.island,3,3,44.23088,-68.4404,5,rhod,0,understory
2004,8,9,MDI,east.barge.island,3,3,44.23088,-68.4404,5,sac,34,kelp
2004,8,9,MDI,east.barge.island,3,3,44.23088,-68.4404,5,sder,0,understory
2004,8,9,MDI,east.barge.island,3,3,44.23088,-68.4404,5,ulva,0.34400000000000003,understory
2004,8,10,MDI,baker.island,4,4,44.2371,-68.2048,5,agar,0.8965517241379313,kelp
2004,8,10,MDI,baker.island,4,4,44.2371,-68.2048,5,alar,3.896551724137931,kelp
2004,8,10,MDI,baker.island,4,4,44.2371,-68.2048,5,ccrisp,0.15172413793103445,understory
2004,8,10,MDI,baker.island,4,4,44.2371,-68.2048,5,chaet,0,understory
2004,8,10,MDI,baker.island,4,4,44.2371,-68.2048,5,codm,0,understory
2004,8,10,MDI,baker.island,4,4,44.2371,-68.2048,5,coral,0.06896551724137932,understory
2004,8,10,MDI,baker.island,4,4,44.2371,-68.2048,5,desm,1.5517241379310345,understory
